transaction_id,date,season,asset_type,player_id,player_name,from_team_id,from_team_name,to_team_id,to_team_name,notes
2010-0025,2010-06-25,2009-10,player,800,Chris Douglas-Roberts,,New Jersey Nets,,Milwaukee Bucks,
2010-0025,2010-06-25,2009-10,pick,,,,Milwaukee Bucks,,New Jersey Nets,2012 2nd round pick (CHI own)
2010-0025,2010-06-25,2009-10,trade_exception,,,,Milwaukee Bucks,,New Jersey Nets,trade exception
2010-0026,2010-06-25,2009-10,draft_rights,2319,Magnum Rolle,,Oklahoma City Thunder,,Indiana Pacers,
2010-0026,2010-06-25,2009-10,draft_rights,3697,Ryan Reid,,Indiana Pacers,,Oklahoma City Thunder,
2010-0026,2010-06-25,2009-10,cash,,,,Indiana Pacers,,Oklahoma City Thunder,cash
2010-0027,2010-06-25,2009-10,draft_rights,3685,Trevor Booker,,Minnesota Timberwolves,,Washington Wizards,
2010-0027,2010-06-25,2009-10,draft_rights,6320,Hamady Ndiaye,,Minnesota Timberwolves,,Washington Wizards,
2010-0027,2010-06-25,2009-10,draft_rights,2565,Nemanja Bjelica,,Washington Wizards,,Minnesota Timberwolves,
2010-0027,2010-06-25,2009-10,draft_rights,2308,Lazar Hayward,,Washington Wizards,,Minnesota Timberwolves,
2010-0028,2010-06-25,2009-10,draft_rights,2217,Solomon Alabi,,Dallas Mavericks,,Toronto Raptors,
2010-0028,2010-06-25,2009-10,pick,,,,Toronto Raptors,,Dallas Mavericks,conditional 2013 2nd round pick (TOR own)
2010-0028,2010-06-25,2009-10,cash,,,,Toronto Raptors,,Dallas Mavericks,cash
2010-0029,2010-06-25,2009-10,draft_rights,8220,Latavious Williams,,Miami Heat,,Oklahoma City Thunder,
2010-0029,2010-06-25,2009-10,pick,,,,Oklahoma City Thunder,,Miami Heat,conditional 2011 2nd round pick (OKC own)
2010-0030,2010-06-25,2009-10,draft_rights,8219,Tibor Pleiss,,Atlanta Hawks,,Oklahoma City Thunder,
2010-0030,2010-06-25,2009-10,cash,,,,Oklahoma City Thunder,,Atlanta Hawks,cash
2010-0031,2010-06-25,2009-10,draft_rights,2260,Damion James,,Atlanta Hawks,,New Jersey Nets,
2010-0031,2010-06-25,2009-10,draft_rights,4441,Jordan Crawford,,New Jersey Nets,,Atlanta Hawks,
2010-0031,2010-06-25,2009-10,draft_rights,8219,Tibor Pleiss,,New Jersey Nets,,Atlanta Hawks,
2010-0032,2010-06-25,2009-10,draft_rights,6412,Dominique Jones,,Memphis Grizzlies,,Dallas Mavericks,
2010-0032,2010-06-25,2009-10,cash,,,,Dallas Mavericks,,Memphis Grizzlies,cash
2010-0033,2010-06-25,2009-10,draft_rights,5714,Eric Bledsoe,,Oklahoma City Thunder,,Los Angeles Clippers,
2010-0033,2010-06-25,2009-10,pick,,,,Los Angeles Clippers,,Oklahoma City Thunder,Least Favorable 2012 1st round pick
2010-0033,2010-06-25,2009-10,pick,,,,Los Angeles Clippers,,Oklahoma City Thunder,conditional 2013 1st round pick (LAC own)
2010-0034,2010-06-25,2009-10,player,63,Martell Webster,,Portland Trail Blazers,,Minnesota Timberwolves,
2010-0034,2010-06-25,2009-10,player,136,Ryan Gomes,,Minnesota Timberwolves,,Portland Trail Blazers,
2010-0034,2010-06-25,2009-10,draft_rights,2185,Luke Babbitt,,Minnesota Timberwolves,,Portland Trail Blazers,
2010-0034,2010-06-25,2009-10,trade_exception,,,,Minnesota Timberwolves,,Portland Trail Blazers,trade exception
2010-0036,2010-06-23,2009-10,pick,,,,Oklahoma City Thunder,,Miami Heat,conditional 2010 2nd round pick (MIN own)
2010-0036,2010-06-23,2009-10,player,52,Daequan Cook,,Miami Heat,,Oklahoma City Thunder,
2010-0036,2010-06-23,2009-10,pick,,,,Miami Heat,,Oklahoma City Thunder,2010 1st round pick (MIA own)
2010-0036,2010-06-23,2009-10,trade_exception,,,,Oklahoma City Thunder,,Miami Heat,trade exception
2010-0037,2010-06-22,2009-10,player,550,Corey Maggette,,Golden State Warriors,,Milwaukee Bucks,
2010-0037,2010-06-22,2009-10,pick,,,,Golden State Warriors,,Milwaukee Bucks,2010 2nd round pick (CHI own)
2010-0037,2010-06-22,2009-10,player,224,Charlie Bell,,Milwaukee Bucks,,Golden State Warriors,
2010-0037,2010-06-22,2009-10,player,225,Dan Gadzuric,,Milwaukee Bucks,,Golden State Warriors,
2010-0040,2010-06-17,2009-10,player,507,Samuel Dalembert,,Philadelphia Sixers,,Sacramento Kings,
2010-0040,2010-06-17,2009-10,player,370,Spencer Hawes,,Sacramento Kings,,Philadelphia Sixers,
2010-0040,2010-06-17,2009-10,player,211,Andres Nocioni,,Sacramento Kings,,Philadelphia Sixers,
2010-0040,2010-06-17,2009-10,trade_exception,,,,Sacramento Kings,,Philadelphia Sixers,trade exception
2010-0219,2010-02-19,2009-10,player,208,Theo Ratliff,,San Antonio Spurs,,Charlotte Hornets,
2010-0219,2010-02-19,2009-10,pick,,,,Charlotte Hornets,,San Antonio Spurs,conditional 2016 2nd round pick (CHA own)
2010-0219,2010-02-19,2009-10,trade_exception,,,,Charlotte Hornets,,San Antonio Spurs,trade exception
2010-0220,2010-02-19,2009-10,player,83,Ronnie Brewer,,Utah Jazz,,Memphis Grizzlies,
2010-0220,2010-02-19,2009-10,pick,,,,Memphis Grizzlies,,Utah Jazz,conditional 2011 1st round pick (MEM own)
2010-0220,2010-02-19,2009-10,cash,,,,Memphis Grizzlies,,Utah Jazz,cash
2010-0220,2010-02-19,2009-10,trade_exception,,,,Memphis Grizzlies,,Utah Jazz,trade exception
2010-0221,2010-02-19,2009-10,player,286,Francisco Elson,,Milwaukee Bucks,,Philadelphia Sixers,
2010-0221,2010-02-19,2009-10,player,1644,Jodie Meeks,,Milwaukee Bucks,,Philadelphia Sixers,
2010-0221,2010-02-19,2009-10,player,522,Primoz Brezec,,Philadelphia Sixers,,Milwaukee Bucks,
2010-0221,2010-02-19,2009-10,player,226,Royal Ivey,,Philadelphia Sixers,,Milwaukee Bucks,
2010-0221,2010-02-19,2009-10,pick,,,,Philadelphia Sixers,,Milwaukee Bucks,2010 2nd round pick (PHL own)
2010-0221,2010-02-19,2009-10,trade_exception,,,,Philadelphia Sixers,,Milwaukee Bucks,trade exception
2010-0222,2010-02-19,2009-10,player,1810,Marcus Landry,,New York Knicks,,Boston Celtics,
2010-0222,2010-02-19,2009-10,player,161,Nate Robinson,,New York Knicks,,Boston Celtics,
2010-0222,2010-02-19,2009-10,player,781,J.R. Giddens,,Boston Celtics,,New York Knicks,
2010-0222,2010-02-19,2009-10,player,663,Eddie House,,Boston Celtics,,New York Knicks,
2010-0222,2010-02-19,2009-10,player,814,Henry Walker,,Boston Celtics,,New York Knicks,
2010-0222,2010-02-19,2009-10,pick,,,,Boston Celtics,,New York Knicks,conditional 2014 2nd round pick (SAC own)
2010-0223,2010-02-19,2009-10,player,183,Tracy McGrady,,Houston Rockets,,New York Knicks,
2010-0223,2010-02-19,2009-10,player,85,Sergio Rodriguez,,Sacramento Kings,,New York Knicks,
2010-0223,2010-02-19,2009-10,player,209,Larry Hughes,,New York Knicks,,Sacramento Kings,
2010-0223,2010-02-19,2009-10,player,806,Joey Dorsey,,Houston Rockets,,Sacramento Kings,
2010-0223,2010-02-19,2009-10,player,2,Carl Landry,,Houston Rockets,,Sacramento Kings,
2010-0223,2010-02-19,2009-10,player,1603,Jordan Hill,,New York Knicks,,Houston Rockets,
2010-0223,2010-02-19,2009-10,player,170,Jared Jeffries,,New York Knicks,,Houston Rockets,
2010-0223,2010-02-19,2009-10,player,80,Hilton Armstrong,,Sacramento Kings,,Houston Rockets,
2010-0223,2010-02-19,2009-10,player,392,Kevin Martin,,Sacramento Kings,,Houston Rockets,
2010-0223,2010-02-19,2009-10,pick,,,,New York Knicks,,Houston Rockets,Swap 2011 1st round picks
2010-0223,2010-02-19,2009-10,pick,,,,New York Knicks,,Houston Rockets,conditional 2012 1st round pick (NYK own)
2010-0223,2010-02-19,2009-10,trade_exception,,,,,,New York Knicks,trade exception
2010-0223,2010-02-19,2009-10,cash,,,,,,Sacramento Kings,cash
2010-0223,2010-02-19,2009-10,cash,,,,Houston Rockets,,,cash
2010-0223,2010-02-19,2009-10,trade_exception,,,,,,Houston Rockets,trade exception
2010-0224,2010-02-19,2009-10,pick,,,,Sacramento Kings,,Washington Wizards,conditional 2010 2nd round pick (SAC own)
2010-0224,2010-02-19,2009-10,player,23,Dominic McGuire,,Washington Wizards,,Sacramento Kings,
2010-0224,2010-02-19,2009-10,cash,,,,Washington Wizards,,Sacramento Kings,cash
2010-0224,2010-02-19,2009-10,trade_exception,,,,Sacramento Kings,,Washington Wizards,trade exception
2010-0226,2010-02-19,2009-10,player,9,Tyrus Thomas,,Chicago Bulls,,Charlotte Hornets,
2010-0226,2010-02-19,2009-10,player,38,Acie Law,,Charlotte Hornets,,Chicago Bulls,
2010-0226,2010-02-19,2009-10,player,237,Flip Murray,,Charlotte Hornets,,Chicago Bulls,
2010-0226,2010-02-19,2009-10,pick,,,,Charlotte Hornets,,Chicago Bulls,conditional 2012 1st round pick (CHA own)
2010-0226,2010-02-19,2009-10,trade_exception,,,,Charlotte Hornets,,Chicago Bulls,trade exception
2010-0227,2010-02-19,2009-10,player,763,Joe Alexander,,Milwaukee Bucks,,Chicago Bulls,
2010-0227,2010-02-19,2009-10,player,193,Hakim Warrick,,Milwaukee Bucks,,Chicago Bulls,
2010-0227,2010-02-19,2009-10,player,441,John Salmons,,Chicago Bulls,,Milwaukee Bucks,
2010-0227,2010-02-19,2009-10,pick,,,,Chicago Bulls,,Milwaukee Bucks,Swap 2010 1st round picks
2010-0227,2010-02-19,2009-10,pick,,,,Chicago Bulls,,Milwaukee Bucks,2011 2nd round pick (CHI own)
2010-0227,2010-02-19,2009-10,pick,,,,Chicago Bulls,,Milwaukee Bucks,2012 2nd round pick (CHI own)
2010-0227,2010-02-19,2009-10,trade_exception,,,,Milwaukee Bucks,,Chicago Bulls,trade exception
2010-0232,2010-02-17,2009-10,player,189,Brian Cardinal,,Minnesota Timberwolves,,New York Knicks,
2010-0232,2010-02-17,2009-10,player,191,Darko Milicic,,New York Knicks,,Minnesota Timberwolves,
2010-0232,2010-02-17,2009-10,cash,,,,New York Knicks,,Minnesota Timberwolves,cash
2010-0232,2010-02-17,2009-10,trade_exception,,,,Minnesota Timberwolves,,New York Knicks,trade exception
2010-0233,2010-02-17,2009-10,player,210,Drew Gooden,,Washington Wizards,,Los Angeles Clippers,
2010-0233,2010-02-17,2009-10,player,382,Sebastian Telfair,,Los Angeles Clippers,,Cleveland Cavaliers,
2010-0233,2010-02-17,2009-10,player,221,Antawn Jamison,,Washington Wizards,,Cleveland Cavaliers,
2010-0233,2010-02-17,2009-10,player,39,Al Thornton,,Los Angeles Clippers,,Washington Wizards,
2010-0233,2010-02-17,2009-10,player,259,Zydrunas Ilgauskas,,Cleveland Cavaliers,,Washington Wizards,
2010-0233,2010-02-17,2009-10,draft_rights,1662,Emir Preldzic,,Cleveland Cavaliers,,Washington Wizards,
2010-0233,2010-02-17,2009-10,pick,,,,Cleveland Cavaliers,,Washington Wizards,2010 1st round pick (CLE own)
2010-0233,2010-02-17,2009-10,trade_exception,,,,,,Washington Wizards,trade exception
2010-0234,2010-02-16,2009-10,player,604,Marcus Camby,,Los Angeles Clippers,,Portland Trail Blazers,
2010-0234,2010-02-16,2009-10,player,471,Steve Blake,,Portland Trail Blazers,,Los Angeles Clippers,
2010-0234,2010-02-16,2009-10,player,461,Travis Outlaw,,Portland Trail Blazers,,Los Angeles Clippers,
2010-0234,2010-02-16,2009-10,cash,,,,Portland Trail Blazers,,Los Angeles Clippers,cash
2010-0234,2010-02-16,2009-10,trade_exception,,,,Portland Trail Blazers,,Los Angeles Clippers,trade exception
2010-0239,2010-02-13,2009-10,player,210,Drew Gooden,,Dallas Mavericks,,Washington Wizards,
2010-0239,2010-02-13,2009-10,player,297,Josh Howard,,Dallas Mavericks,,Washington Wizards,
2010-0239,2010-02-13,2009-10,player,884,Quinton Ross,,Dallas Mavericks,,Washington Wizards,
2010-0239,2010-02-13,2009-10,player,876,James Singleton,,Dallas Mavericks,,Washington Wizards,
2010-0239,2010-02-13,2009-10,player,218,Caron Butler,,Washington Wizards,,Dallas Mavericks,
2010-0239,2010-02-13,2009-10,player,216,Brendan Haywood,,Washington Wizards,,Dallas Mavericks,
2010-0239,2010-02-13,2009-10,player,215,DeShawn Stevenson,,Washington Wizards,,Dallas Mavericks,
2010-0239,2010-02-13,2009-10,cash,,,,Washington Wizards,,Dallas Mavericks,cash
2010-0239,2010-02-13,2009-10,trade_exception,,,,Dallas Mavericks,,Washington Wizards,trade exception
2010-0239,2010-02-13,2009-10,trade_exception,,,,Washington Wizards,,Dallas Mavericks,trade exception
2010-0264,2010-01-26,2009-10,pick,,,,Los Angeles Clippers,,New Orleans Pelicans,conditional 2014 2nd round pick (LAC own)
2010-0264,2010-01-26,2009-10,player,862,Bobby Brown,,New Orleans Pelicans,,Los Angeles Clippers,
2010-0264,2010-01-26,2009-10,cash,,,,New Orleans Pelicans,,Los Angeles Clippers,cash
2010-0264,2010-01-26,2009-10,trade_exception,,,,Los Angeles Clippers,,New Orleans Pelicans,trade exception
2010-0271,2010-01-25,2009-10,player,248,Devin Brown,,New Orleans Pelicans,,Chicago Bulls,
2010-0271,2010-01-25,2009-10,player,11,Aaron Gray,,Chicago Bulls,,New Orleans Pelicans,
2010-0271,2010-01-25,2009-10,trade_exception,,,,Chicago Bulls,,New Orleans Pelicans,trade exception
2010-0297,2010-01-11,2009-10,pick,,,,Sacramento Kings,,New Orleans Pelicans,conditional 2016 2nd round pick (SAC own)
2010-0297,2010-01-11,2009-10,player,80,Hilton Armstrong,,New Orleans Pelicans,,Sacramento Kings,
2010-0297,2010-01-11,2009-10,cash,,,,New Orleans Pelicans,,Sacramento Kings,cash
2010-0297,2010-01-11,2009-10,trade_exception,,,,Sacramento Kings,,New Orleans Pelicans,trade exception
2010-0298,2010-01-11,2009-10,player,383,Kris Humphries,,Dallas Mavericks,,New Jersey Nets,
2010-0298,2010-01-11,2009-10,player,90,Shawne Williams,,Dallas Mavericks,,New Jersey Nets,
2010-0298,2010-01-11,2009-10,player,664,Eduardo Najera,,New Jersey Nets,,Dallas Mavericks,
2010-0298,2010-01-11,2009-10,trade_exception,,,,New Jersey Nets,,Dallas Mavericks,trade exception
2010-0324,2010-01-05,2009-10,pick,,,,New Jersey Nets,,Miami Heat,conditional 2010 2nd round pick (NJN own)
2010-0324,2010-01-05,2009-10,player,792,Chris Quinn,,Miami Heat,,New Jersey Nets,
2010-0324,2010-01-05,2009-10,pick,,,,Miami Heat,,New Jersey Nets,2012 2nd round pick (MIA own)
2010-0324,2010-01-05,2009-10,cash,,,,Miami Heat,,New Jersey Nets,cash
2010-0324,2010-01-05,2009-10,trade_exception,,,,New Jersey Nets,,Miami Heat,trade exception
2010-0338,2009-12-29,2009-10,player,964,Jason Hart,,Minnesota Timberwolves,,Phoenix Suns,
2010-0338,2009-12-29,2009-10,player,55,Alando Tucker,,Phoenix Suns,,Minnesota Timberwolves,
2010-0338,2009-12-29,2009-10,pick,,,,Phoenix Suns,,Minnesota Timberwolves,2010 2nd round pick (PHX own)
2010-0338,2009-12-29,2009-10,cash,,,,Phoenix Suns,,Minnesota Timberwolves,cash
2010-0338,2009-12-29,2009-10,trade_exception,,,,Minnesota Timberwolves,,Phoenix Suns,trade exception
2010-0350,2009-12-22,2009-10,player,571,Matt Harpring,,Utah Jazz,,Oklahoma City Thunder,
2010-0350,2009-12-22,2009-10,player,1616,Eric Maynor,,Utah Jazz,,Oklahoma City Thunder,
2010-0350,2009-12-22,2009-10,draft_rights,487,Peter Fehse,,Oklahoma City Thunder,,Utah Jazz,
2010-0350,2009-12-22,2009-10,trade_exception,,,,Oklahoma City Thunder,,Utah Jazz,trade exception
2010-0379,2009-11-16,2009-10,player,690,Raja Bell,,Charlotte Hornets,,Golden State Warriors,
2010-0379,2009-11-16,2009-10,player,512,Vladimir Radmanovic,,Charlotte Hornets,,Golden State Warriors,
2010-0379,2009-11-16,2009-10,player,941,Stephen Jackson,,Golden State Warriors,,Charlotte Hornets,
2010-0379,2009-11-16,2009-10,player,38,Acie Law,,Golden State Warriors,,Charlotte Hornets,
2010-0379,2009-11-16,2009-10,trade_exception,,,,Golden State Warriors,,Charlotte Hornets,trade exception
2010-0556,2009-10-20,2009-10,pick,,,,Minnesota Timberwolves,,Dallas Mavericks,conditional 2012 2nd round pick (MIN own)
2010-0556,2009-10-20,2009-10,player,810,Nathan Jawai,,Dallas Mavericks,,Minnesota Timberwolves,
2010-0556,2009-10-20,2009-10,cash,,,,Dallas Mavericks,,Minnesota Timberwolves,cash
2010-0556,2009-10-20,2009-10,trade_exception,,,,Minnesota Timberwolves,,Dallas Mavericks,trade exception
2010-0750,2009-09-22,2009-10,player,95,James White,,Houston Rockets,,Denver Nuggets,
2010-0750,2009-09-22,2009-10,draft_rights,154,Axel Hervelle,,Denver Nuggets,,Houston Rockets,
2010-0750,2009-09-22,2009-10,trade_exception,,,,Denver Nuggets,,Houston Rockets,trade exception
2010-0778,2009-09-09,2009-10,player,219,Antonio Daniels,,New Orleans Pelicans,,Minnesota Timberwolves,
2010-0778,2009-09-09,2009-10,pick,,,,New Orleans Pelicans,,Minnesota Timberwolves,2014 2nd round pick (NOP own)
2010-0778,2009-09-09,2009-10,player,862,Bobby Brown,,Minnesota Timberwolves,,New Orleans Pelicans,
2010-0778,2009-09-09,2009-10,player,222,Darius Songaila,,Minnesota Timberwolves,,New Orleans Pelicans,
2010-0778,2009-09-09,2009-10,trade_exception,,,,Minnesota Timberwolves,,New Orleans Pelicans,trade exception
2010-0804,2009-08-18,2009-10,player,147,Amir Johnson,,Milwaukee Bucks,,Toronto Raptors,
2010-0804,2009-08-18,2009-10,player,809,Sonny Weems,,Milwaukee Bucks,,Toronto Raptors,
2010-0804,2009-08-18,2009-10,player,446,Carlos Delfino,,Toronto Raptors,,Milwaukee Bucks,
2010-0804,2009-08-18,2009-10,player,149,Roko Ukic,,Toronto Raptors,,Milwaukee Bucks,
2010-0804,2009-08-18,2009-10,trade_exception,,,,Toronto Raptors,,Milwaukee Bucks,trade exception
2010-0811,2009-08-13,2009-10,player,167,Quentin Richardson,,Minnesota Timberwolves,,Miami Heat,
2010-0811,2009-08-13,2009-10,player,960,Mark Blount,,Miami Heat,,Minnesota Timberwolves,
2010-0811,2009-08-13,2009-10,trade_exception,,,,Miami Heat,,Minnesota Timberwolves,trade exception
2010-0815,2009-08-12,2009-10,pick,,,,Los Angeles Clippers,,New Orleans Pelicans,conditional 2016 2nd round pick (LAC own)
2010-0815,2009-08-12,2009-10,player,503,Rasual Butler,,New Orleans Pelicans,,Los Angeles Clippers,
2010-0815,2009-08-12,2009-10,cash,,,,New Orleans Pelicans,,Los Angeles Clippers,cash
2010-0815,2009-08-12,2009-10,trade_exception,,,,Los Angeles Clippers,,New Orleans Pelicans,trade exception
2010-0823,2009-08-07,2009-10,pick,,,,Memphis Grizzlies,,Denver Nuggets,conditional 2016 2nd round pick (MEM own)
2010-0823,2009-08-07,2009-10,player,518,Steven Hunter,,Denver Nuggets,,Memphis Grizzlies,
2010-0823,2009-08-07,2009-10,pick,,,,Denver Nuggets,,Memphis Grizzlies,conditional 2010 1st round pick (DEN own)
2010-0823,2009-08-07,2009-10,cash,,,,Denver Nuggets,,Memphis Grizzlies,cash
2010-0823,2009-08-07,2009-10,trade_exception,,,,Memphis Grizzlies,,Denver Nuggets,trade exception
2010-0843,2009-07-31,2009-10,player,294,Malik Allen,,Milwaukee Bucks,,Denver Nuggets,
2010-0843,2009-07-31,2009-10,player,805,Walter Sharpe,,Denver Nuggets,,Milwaukee Bucks,
2010-0843,2009-07-31,2009-10,player,809,Sonny Weems,,Denver Nuggets,,Milwaukee Bucks,
2010-0843,2009-07-31,2009-10,cash,,,,Denver Nuggets,,Milwaukee Bucks,cash
2010-0843,2009-07-31,2009-10,trade_exception,,,,Milwaukee Bucks,,Denver Nuggets,trade exception
2010-0843,2009-07-31,2009-10,trade_exception,,,,Denver Nuggets,,Milwaukee Bucks,trade exception
2010-0852,2009-07-30,2009-10,player,48,Marco Belinelli,,Golden State Warriors,,Toronto Raptors,
2010-0852,2009-07-30,2009-10,player,299,Devean George,,Toronto Raptors,,Golden State Warriors,
2010-0852,2009-07-30,2009-10,cash,,,,Toronto Raptors,,Golden State Warriors,cash
2010-0858,2009-07-28,2009-10,player,516,Tyson Chandler,,New Orleans Pelicans,,Charlotte Hornets,
2010-0858,2009-07-28,2009-10,player,320,Emeka Okafor,,Charlotte Hornets,,New Orleans Pelicans,
2010-0858,2009-07-28,2009-10,trade_exception,,,,Charlotte Hornets,,New Orleans Pelicans,trade exception
2010-0865,2009-07-27,2009-10,player,220,Etan Thomas,,Minnesota Timberwolves,,Oklahoma City Thunder,
2010-0865,2009-07-27,2009-10,pick,,,,Minnesota Timberwolves,,Oklahoma City Thunder,conditional 2010 2nd round pick (MIN own)
2010-0865,2009-07-27,2009-10,pick,,,,Minnesota Timberwolves,,Oklahoma City Thunder,Least Favorable 2010 2nd round pick
2010-0865,2009-07-27,2009-10,player,832,Chucky Atkins,,Oklahoma City Thunder,,Minnesota Timberwolves,
2010-0865,2009-07-27,2009-10,player,295,Damien Wilkins,,Oklahoma City Thunder,,Minnesota Timberwolves,
2010-0865,2009-07-27,2009-10,trade_exception,,,,Oklahoma City Thunder,,Minnesota Timberwolves,trade exception
2010-0890,2009-07-20,2009-10,player,167,Quentin Richardson,,Los Angeles Clippers,,Minnesota Timberwolves,
2010-0890,2009-07-20,2009-10,player,520,Mark Madsen,,Minnesota Timberwolves,,Los Angeles Clippers,
2010-0890,2009-07-20,2009-10,player,102,Craig Smith,,Minnesota Timberwolves,,Los Angeles Clippers,
2010-0890,2009-07-20,2009-10,player,382,Sebastian Telfair,,Minnesota Timberwolves,,Los Angeles Clippers,
2010-0890,2009-07-20,2009-10,trade_exception,,,,Minnesota Timberwolves,,Los Angeles Clippers,trade exception
2010-0895,2009-07-17,2009-10,player,165,Zach Randolph,,Los Angeles Clippers,,Memphis Grizzlies,
2010-0895,2009-07-17,2009-10,player,167,Quentin Richardson,,Memphis Grizzlies,,Los Angeles Clippers,
2010-0895,2009-07-17,2009-10,trade_exception,,,,Memphis Grizzlies,,Los Angeles Clippers,trade exception
2010-0904,2009-07-14,2009-10,draft_rights,485,David Andersen,,Atlanta Hawks,,Houston Rockets,
